,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
2077,26594546,10/30/2013 11:36:03 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Assigned,10/31/2013 11:36:03 AM,10/30/2013 11:40:30 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
2078,26590294,10/30/2013 11:36:00 AM,,DSNY,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11101.0,41-18 27 STREET,27 STREET,41 AVENUE,QUEENS PLAZA,,,ADDRESS,Long Island City,,DSNY Garage,Open,,,01 QUEENS,QUEENS,1001248.0,213069.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7514853897446,-73.93865014496468,"(40.751485389744595, -73.93865014496468)"
2079,26590261,10/30/2013 11:35:52 AM,,DOT,Department of Transportation,Street Condition,Pothole,,10314.0,,,,,MANOR ROAD,POTTER AVENUE,INTERSECTION,STATEN ISLAND,,,Open,,10/30/2013 11:35:52 AM,01 STATEN ISLAND,STATEN ISLAND,949942.0,163974.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61668076338254,-74.12357575629196,"(40.61668076338254, -74.12357575629196)"
2080,26595954,10/30/2013 11:35:49 AM,,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10040.0,,,,,WEST  187 STREET,FORT WASHINGTON AVENUE,INTERSECTION,NEW YORK,,,Open,11/19/2013 11:35:49 AM,,12 MANHATTAN,MANHATTAN,1001712.0,250833.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.855136258393934,-73.93687724077263,"(40.85513625839394, -73.93687724077262)"
2081,26592026,10/30/2013 11:34:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,70 DR,UNION TPKE,INTERSECTION,,,,Open,,,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2082,26590340,10/30/2013 11:34:00 AM,10/30/2013 11:34:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,10463.0,,,,,MARBLE HILL AVENUE,FORT CHARLES PLACE,INTERSECTION,NEW YORK,,,Closed,,10/29/2013 11:34:00 AM,08 MANHATTAN,MANHATTAN,1009292.0,258540.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87627137722632,-73.90944778688878,"(40.876271377226324, -73.90944778688878)"
2083,26594548,10/30/2013 11:33:56 AM,10/30/2013 02:33:04 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11106.0,34-17 32 STREET,32 STREET,34 AVENUE,35 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Closed,10/30/2013 07:33:56 PM,10/30/2013 02:33:05 PM,01 QUEENS,QUEENS,1004536.0,215767.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75888377896294,-73.92677483011941,"(40.75888377896294, -73.92677483011941)"
2084,26595444,10/30/2013 11:33:55 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11435.0,144-67 CHARTER ROAD,CHARTER ROAD,BEND,BEND,,,ADDRESS,Jamaica,,,Open,,,08 QUEENS,QUEENS,1035686.0,200829.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.717756418570424,-73.81444897551609,"(40.71775641857042, -73.81444897551609)"
2085,26589086,10/30/2013 11:33:41 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11367.0,72-33 VLEIGH PLACE,VLEIGH PLACE,72 ROAD,72 DRIVE,,,ADDRESS,Flushing,,,Open,,,08 QUEENS,QUEENS,1033867.0,203761.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.725814422272784,-73.82098923108283,"(40.72581442227279, -73.82098923108285)"
2086,26590821,10/30/2013 11:33:25 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11365.0,64-14 174 STREET,174 STREET,64 AVENUE,65 AVENUE,,,ADDRESS,Fresh Meadows,,,Open,,,08 QUEENS,QUEENS,1041078.0,208035.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73750208571692,-73.79493700508662,"(40.73750208571692, -73.79493700508662)"
2087,26591235,10/30/2013 11:33:00 AM,10/29/2013 01:32:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,BROADWAY,COLUMBUS CIRCLE,INTERSECTION,,,,Pending,,10/29/2013 01:32:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2088,26593353,10/30/2013 11:33:00 AM,,DSNY,BCC - Brooklyn South,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11231.0,504 COURT STREET,COURT STREET,LUQUER STREET,NELSON STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Open,,,06 BROOKLYN,BROOKLYN,984621.0,185796.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67664385039582,-73.99866247488718,"(40.67664385039582, -73.99866247488718)"
2089,26593200,10/30/2013 11:33:00 AM,10/29/2013 12:59:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10019.0,,,,,8 AVENUE,COLUMBUS CIRCLE,INTERSECTION,NEW YORK,,,Pending,,10/29/2013 12:59:00 AM,04 MANHATTAN,MANHATTAN,989205.0,218987.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.767743732952646,-73.98211185321509,"(40.76774373295265, -73.9821118532151)"
2090,26594035,10/30/2013 11:33:00 AM,10/29/2013 01:15:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10019.0,,,,,8 AVENUE,COLUMBUS CIRCLE,INTERSECTION,NEW YORK,,,Pending,,10/29/2013 01:15:00 AM,04 MANHATTAN,MANHATTAN,989205.0,218987.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.767743732952646,-73.98211185321509,"(40.76774373295265, -73.9821118532151)"
2091,26592653,10/30/2013 11:32:33 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11362.0,254-26 NORTHERN BOULEVARD,NORTHERN BOULEVARD,254 STREET,MORGAN STREET,,,ADDRESS,Little Neck,,,Open,,,11 QUEENS,QUEENS,1057745.0,220515.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77163356057681,-73.73465829663054,"(40.771633560576824, -73.73465829663053)"
2092,26593128,10/30/2013 11:32:27 AM,,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,10468.0,2856 WEBB AVENUE,WEBB AVENUE,WEST 197 STREET,RESERVOIR AVENUE,,,ADDRESS,BRONX,,,Open,,,08 BRONX,BRONX,1011734.0,257483.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.873362973160255,-73.90062182502744,"(40.87336297316026, -73.90062182502744)"
2093,26594786,10/30/2013 11:32:21 AM,,DOB,DOB Inspections - Queens,Construction,Initial - Construction,Street Address,11432.0,90-26 171 STREET,171 STREET,90 AVENUE,JAMAICA AVENUE,,,ADDRESS,JAMAICA,,,Open,11/03/2013 11:32:21 AM,,12 QUEENS,QUEENS,1042658.0,197484.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.708531934856616,-73.78932718655894,"(40.708531934856616, -73.78932718655894)"
2094,26594993,10/30/2013 11:32:00 AM,10/29/2013 12:23:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10019.0,,,,,CENTRAL PARK SOUTH,7 AVENUE,INTERSECTION,NEW YORK,,,Pending,,10/29/2013 12:23:00 AM,05 MANHATTAN,MANHATTAN,990046.0,218671.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76687588351982,-73.97907601452907,"(40.76687588351982, -73.97907601452906)"
2095,26590492,10/30/2013 11:32:00 AM,10/30/2013 12:00:00 PM,DSNY,BCC - Queens West,Derelict Vehicles,14 Derelict Vehicles,Street,,121 STREET,121 STREET,JAMAICA AVENUE,HILLSIDE,,,BLOCKFACE,,,DSNY Garage,Pending,,10/30/2013 11:32:00 AM,09 QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2096,26590163,10/30/2013 11:32:00 AM,,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11385.0,66-02 FRESH POND ROAD,FRESH POND ROAD,GATES AVENUE,PALMETTO STREET,,,ADDRESS,Ridgewood,,,Open,,,05 QUEENS,QUEENS,1012428.0,197562.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70889393931883,-73.89836381343542,"(40.708893939318834, -73.89836381343542)"
2097,26594909,10/30/2013 11:32:00 AM,,DSNY,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11101.0,41-36 27 STREET,27 STREET,41 AVENUE,QUEENS PLAZA,,,ADDRESS,Long Island City,,DSNY Garage,Open,,,01 QUEENS,QUEENS,1001209.0,213012.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7513290140811,-73.93879104901633,"(40.7513290140811, -73.93879104901633)"
2098,26589927,10/30/2013 11:32:00 AM,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11412.0,183-32 ELMIRA AVENUE,ELMIRA AVENUE,DUNKIRK STREET,HANNIBAL STREET,,,ADDRESS,Saint Albans,,,Open,,,12 QUEENS,QUEENS,1047370.0,194933.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.701497704620635,-73.7723553787215,"(40.70149770462063, -73.7723553787215)"
2099,26593688,10/30/2013 11:31:29 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11364.0,51-04 BELL BOULEVARD,BELL BOULEVARD,51 AVENUE,53 AVENUE,,,ADDRESS,Oakland Gardens,,,Open,,,11 QUEENS,QUEENS,1049200.0,213770.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75318725140769,-73.76557363713214,"(40.75318725140769, -73.76557363713212)"
2100,26595443,10/30/2013 11:31:09 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11357.0,22-18 154 STREET,154 STREET,WILLETS POINT BOULEVARD,23 AVENUE,,,ADDRESS,Whitestone,,,Open,,,07 QUEENS,QUEENS,1037097.0,222785.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7780116551885,-73.80918639688728,"(40.7780116551885, -73.80918639688728)"
2101,26591980,10/30/2013 11:31:00 AM,,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10304.0,104 GORDON STREET,GORDON STREET,HUDSON STREET,BROAD STREET,,,ADDRESS,STATEN ISLAND,,,Open,,,01 STATEN ISLAND,STATEN ISLAND,961302.0,166723.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62426289747778,-74.08266696061298,"(40.624262897477784, -74.08266696061298)"
2102,26591936,10/30/2013 11:30:48 AM,,DOHMH,Department of Health and Mental Hygiene,Indoor Sewage,Sewage Odor,3+ Family Apt. Building,11223.0,2379 EAST 4 STREET,EAST 4 STREET,AVENUE W,ANGELA DRIVE,,,ADDRESS,BROOKLYN,,,Open,11/29/2013 11:30:48 AM,,15 BROOKLYN,BROOKLYN,993486.0,155029.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59219017266365,-73.96674458613971,"(40.59219017266365, -73.9667445861397)"
2103,26593687,10/30/2013 11:30:47 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11355.0,147-49 41 AVENUE,41 AVENUE,147 STREET,149 STREET,,,ADDRESS,Flushing,,,Open,,,07 QUEENS,QUEENS,1034756.0,216796.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76158713123088,-73.8176839803557,"(40.761587131230876, -73.81768398035571)"
2104,26589156,10/30/2013 11:30:22 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,11/06/2013 11:30:22 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
2105,26594532,10/30/2013 11:30:21 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11432.0,87-10 169 STREET,169 STREET,HIGHLAND AVENUE,HOMELAWN STREET,,,ADDRESS,Jamaica,,,Open,,,08 QUEENS,QUEENS,1041445.0,198722.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.711937865734036,-73.79369184387869,"(40.71193786573403, -73.79369184387868)"
2106,26591561,10/30/2013 11:30:12 AM,,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10023.0,,,,,WEST   75 STREET,BROADWAY,INTERSECTION,NEW YORK,,,Open,11/20/2013 11:30:12 AM,,07 MANHATTAN,MANHATTAN,989426.0,223826.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.781025392340524,-73.98131028936288,"(40.78102539234052, -73.98131028936288)"
2107,26593773,10/30/2013 11:30:10 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Assigned,10/31/2013 11:30:10 AM,10/30/2013 11:32:06 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
2108,26592861,10/30/2013 11:30:08 AM,,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11214.0,1914 81 STREET,81 STREET,19 AVENUE,20 AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,01/28/2014 11:30:08 AM,,11 BROOKLYN,BROOKLYN,985094.0,160946.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.608435910108106,-73.99696032928334,"(40.6084359101081, -73.99696032928335)"
2109,26589609,10/30/2013 11:30:08 AM,10/30/2013 04:22:06 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433.0,107-16 178 STREET,178 STREET,RUSCOE STREET,DEAD END,,,ADDRESS,JAMAICA,,Precinct,Closed,10/30/2013 07:30:08 PM,10/30/2013 04:22:06 PM,12 QUEENS,QUEENS,1045587.0,194966.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70160082010155,-73.77878550606337,"(40.701600820101554, -73.77878550606337)"
2110,26591475,10/30/2013 11:30:00 AM,,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469.0,983 BURKE AVENUE,BURKE AVENUE,COLDEN AVENUE,PAULDING AVENUE,,,ADDRESS,BRONX,,,Open,,,12 BRONX,BRONX,1023245.0,256748.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87130227695611,-73.8590040503773,"(40.87130227695611, -73.8590040503773)"
2111,26594992,10/30/2013 11:30:00 AM,10/30/2013 11:30:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,57 ST W,11 AVE,INTERSECTION,,,,Closed,,10/29/2013 11:27:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2112,26593122,10/30/2013 11:30:00 AM,10/30/2013 11:31:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Damaged,,10019.0,,,,,CENTRAL PARK SOUTH,AVENUE OF THE AMERICAS,INTERSECTION,NEW YORK,,,Closed,,10/30/2013 11:31:00 AM,05 MANHATTAN,MANHATTAN,990833.0,218234.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.765675880669974,-73.97623531488374,"(40.76567588066998, -73.97623531488374)"
2113,26593835,10/30/2013 11:29:58 AM,,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,Initial Application,Senior Address,11233.0,1700 STERLING PLACE,STERLING PLACE,BUFFALO AVENUE,RALPH AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/13/2013 11:29:58 AM,,08 BROOKLYN,BROOKLYN,1005709.0,183755.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6710157644751,-73.92264276773905,"(40.6710157644751, -73.92264276773905)"
2114,26591984,10/30/2013 11:29:36 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,11/06/2013 11:29:36 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
2115,26588906,10/30/2013 11:29:23 AM,,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,11219.0,45 STREET,45 STREET,13 AVENUE,14 AVENUE,,,BLOCKFACE,BROOKLYN,,,Open,11/20/2013 11:29:23 AM,,12 BROOKLYN,BROOKLYN,987389.0,171207.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63659969540196,-73.9886901026574,"(40.63659969540196, -73.9886901026574)"
2116,26593700,10/30/2013 11:29:21 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,,58-02 VERMONT AVENUE,VERMONT AVENUE,,,,,ADDRESS,,,,Open,,,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2117,26591738,10/30/2013 11:29:16 AM,,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,11356.0,8-09 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,8 AVENUE,9 AVENUE,,,ADDRESS,College Point,,,Open,,,07 QUEENS,QUEENS,1027023.0,227130.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78999199534145,-73.84553263777822,"(40.789991995341445, -73.84553263777822)"
2118,26590925,10/30/2013 11:29:01 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11385.0,65-15 SHALER AVENUE,SHALER AVENUE,65 STREET,65 PLACE,,,ADDRESS,Ridgewood,,,Open,,,05 QUEENS,QUEENS,1014345.0,196082.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70482537921934,-73.89145594256844,"(40.70482537921934, -73.89145594256843)"
2119,26595888,10/30/2013 11:29:00 AM,10/30/2013 11:29:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,66 ST W,WEST END AVE,INTERSECTION,,,,Closed,,10/29/2013 10:11:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2120,26591296,10/30/2013 11:29:00 AM,10/30/2013 11:29:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,57 ST W,10 AVE,INTERSECTION,,,,Closed,,10/29/2013 11:12:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2121,26592180,10/30/2013 11:29:00 AM,10/30/2013 11:29:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,57 ST W,12 AVE,INTERSECTION,,,,Closed,,10/29/2013 10:54:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2122,26589053,10/30/2013 11:28:44 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11378.0,59-41 MAURICE AVENUE,MAURICE AVENUE,55 ROAD,BORDEN AVENUE,,,ADDRESS,Maspeth,,,Open,,,02 QUEENS,QUEENS,1009840.0,204164.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.727022697243406,-73.90767345277911,"(40.72702269724341, -73.90767345277911)"
2123,26591744,10/30/2013 11:28:29 AM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11101.0,26-26 JACKSON AVENUE,JACKSON AVENUE,PURVES STREET,43 AVENUE,,,ADDRESS,Long Island City,,,Open,,,02 QUEENS,QUEENS,1000487.0,211601.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.747457530886265,-73.94140031990709,"(40.747457530886265, -73.94140031990709)"
