#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2016-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid, tmpf ,  dwpf ,  drct ,  sknt ,  p01m ,  presentwx
CMI,2016-08-09 11:53,66.92,60.98,80.00,5.00,0.00,M
CMI,2016-08-09 12:53,71.06,62.96,100.00,5.00,0.00,M
CMI,2016-08-09 13:53,75.02,64.94,120.00,3.00,0.00,M
CMI,2016-08-09 14:53,78.08,66.92,0.00,0.00,0.00,M
CMI,2016-08-09 15:53,80.96,66.02,0.00,0.00,0.00,M
CMI,2016-08-09 16:53,84.02,66.02,0.00,0.00,0.00,M
CMI,2016-08-09 17:53,84.92,66.92,200.00,3.00,0.00,M
CMI,2016-08-09 18:53,86.00,66.02,M,5.00,0.00,M
CMI,2016-08-09 19:53,86.00,66.92,M,3.00,0.00,M
CMI,2016-08-09 20:53,86.00,69.08,310.00,4.00,0.00,M
CMI,2016-08-09 21:53,86.00,68.00,290.00,4.00,0.00,M
CMI,2016-08-09 22:53,84.92,66.92,360.00,3.00,0.00,M
CMI,2016-08-09 23:53,84.02,69.98,0.00,0.00,0.00,M
CMI,2016-08-10 00:53,78.98,71.06,0.00,0.00,0.00,M
CMI,2016-08-10 01:53,75.02,69.08,0.00,0.00,0.00,M
CMI,2016-08-10 02:53,75.02,68.00,80.00,4.00,0.00,M
CMI,2016-08-10 03:53,71.96,66.92,360.00,3.00,0.00,M
CMI,2016-08-10 04:53,71.06,66.02,0.00,0.00,0.00,M
CMI,2016-08-10 05:53,69.98,64.94,0.00,0.00,0.00,M
CMI,2016-08-10 06:53,69.08,64.94,0.00,0.00,0.00,M
CMI,2016-08-10 07:53,66.92,64.04,0.00,0.00,0.00,M
CMI,2016-08-10 08:53,68.00,64.94,0.00,0.00,0.00,M
CMI,2016-08-10 09:53,68.00,64.04,0.00,0.00,0.00,M
CMI,2016-08-10 10:53,66.92,64.04,0.00,0.00,0.00,M
CMI,2016-08-10 11:53,71.06,66.92,70.00,3.00,0.00,BR
CMI,2016-08-10 12:53,77.00,71.06,90.00,5.00,0.00,M
CMI,2016-08-10 13:53,80.06,69.98,80.00,3.00,0.00,M
CMI,2016-08-10 14:53,82.04,71.06,110.00,4.00,0.00,M
CMI,2016-08-10 15:53,84.02,69.98,130.00,4.00,0.00,M
CMI,2016-08-10 16:53,86.00,69.98,120.00,4.00,0.00,M
CMI,2016-08-10 17:53,87.08,69.98,90.00,6.00,0.00,M
CMI,2016-08-10 18:53,87.08,71.06,120.00,4.00,0.00,M
CMI,2016-08-10 19:53,87.98,71.06,150.00,4.00,0.00,M
CMI,2016-08-10 20:53,87.98,71.06,130.00,3.00,0.00,M
CMI,2016-08-10 21:53,87.98,69.98,120.00,4.00,0.00,M
CMI,2016-08-10 22:53,87.08,73.04,150.00,4.00,0.00,M
CMI,2016-08-10 23:53,86.00,73.94,120.00,3.00,0.00,M
CMI,2016-08-11 00:53,80.06,73.94,130.00,7.00,0.00,M
CMI,2016-08-11 01:53,77.00,73.94,140.00,5.00,0.00,M
CMI,2016-08-11 02:53,77.00,73.04,140.00,5.00,0.00,M
CMI,2016-08-11 03:53,75.92,73.04,140.00,5.00,0.00,M
CMI,2016-08-11 04:53,73.94,71.96,110.00,4.00,0.00,BR
CMI,2016-08-11 05:53,73.04,71.96,130.00,4.00,0.00,BR
CMI,2016-08-11 06:22,73.94,71.96,140.00,3.00,0.00,BR
CMI,2016-08-11 06:53,73.04,71.96,160.00,4.00,0.00,BR
CMI,2016-08-11 07:39,73.94,73.04,170.00,6.00,0.00,BR
CMI,2016-08-11 07:53,75.02,73.04,180.00,6.00,0.00,BR
CMI,2016-08-11 08:53,73.94,73.04,170.00,4.00,0.00,BR
CMI,2016-08-11 09:53,73.94,73.04,190.00,5.00,0.00,BR
CMI,2016-08-11 10:37,73.04,71.96,160.00,4.00,0.00,BR
CMI,2016-08-11 10:53,71.96,71.06,120.00,4.00,0.00,M
CMI,2016-08-11 11:00,71.96,71.06,130.00,4.00,0.00,BR
CMI,2016-08-11 11:07,71.96,71.06,140.00,5.00,0.00,FG
CMI,2016-08-11 11:18,73.04,71.96,140.00,3.00,0.00,FG
CMI,2016-08-11 11:53,73.94,73.04,160.00,4.00,0.00,FG
CMI,2016-08-11 12:04,73.94,73.04,160.00,4.00,0.00,BR
CMI,2016-08-11 12:25,75.02,73.94,170.00,4.00,0.00,BR
CMI,2016-08-11 12:41,75.02,73.94,180.00,4.00,0.00,BR
CMI,2016-08-11 12:53,75.92,75.02,170.00,4.00,0.00,BR
CMI,2016-08-11 13:21,77.00,75.02,170.00,7.00,0.00,BR
CMI,2016-08-11 13:53,80.06,75.92,190.00,8.00,0.00,BR
CMI,2016-08-11 14:53,82.94,78.08,190.00,8.00,0.00,M
CMI,2016-08-11 15:53,84.02,75.92,230.00,8.00,0.00,M
CMI,2016-08-11 16:53,87.08,78.08,190.00,8.00,0.00,M
CMI,2016-08-11 17:53,87.98,77.00,210.00,8.00,0.00,M
CMI,2016-08-11 18:53,89.06,77.00,190.00,9.00,0.00,M
CMI,2016-08-11 19:53,89.06,77.00,220.00,6.00,0.00,M
CMI,2016-08-11 20:53,89.96,77.00,230.00,7.00,0.00,M
CMI,2016-08-11 21:53,89.06,77.00,210.00,7.00,0.00,M
CMI,2016-08-11 22:53,87.08,77.00,190.00,8.00,0.00,M
CMI,2016-08-11 23:53,84.92,75.92,210.00,6.00,0.00,M
CMI,2016-08-12 00:53,80.96,75.92,170.00,4.00,0.00,M
CMI,2016-08-12 01:53,80.06,75.02,160.00,6.00,0.00,M
CMI,2016-08-12 02:53,78.98,75.02,150.00,7.00,0.00,M
CMI,2016-08-12 03:53,77.00,73.94,170.00,5.00,0.00,M
CMI,2016-08-12 04:53,77.00,73.94,170.00,6.00,0.00,M
CMI,2016-08-12 05:53,77.00,73.94,170.00,8.00,0.00,M
CMI,2016-08-12 06:53,75.92,73.94,180.00,7.00,0.00,M
CMI,2016-08-12 07:53,75.92,73.04,180.00,7.00,0.00,M
CMI,2016-08-12 08:53,75.02,73.04,160.00,6.00,0.00,M
CMI,2016-08-12 09:53,75.02,73.04,170.00,6.00,0.00,M
CMI,2016-08-12 10:53,73.94,73.04,180.00,6.00,0.00,M
CMI,2016-08-12 11:53,75.02,73.94,170.00,7.00,0.00,M
CMI,2016-08-12 12:53,77.00,75.02,170.00,8.00,0.00,M
CMI,2016-08-12 13:16,77.00,75.02,180.00,7.00,0.00,M
CMI,2016-08-12 13:53,80.06,75.92,180.00,10.00,0.00,M
CMI,2016-08-12 14:53,82.94,77.00,180.00,8.00,0.00,M
CMI,2016-08-12 15:22,84.02,77.00,190.00,10.00,0.00,M
CMI,2016-08-12 15:36,84.02,77.00,210.00,10.00,0.00,M
CMI,2016-08-12 15:53,84.92,77.00,190.00,9.00,0.00,M
CMI,2016-08-12 16:49,84.20,77.00,190.00,9.00,0.00,M
CMI,2016-08-12 16:53,84.92,77.00,190.00,11.00,0.00,M
CMI,2016-08-12 17:53,84.02,75.02,210.00,9.00,0.00,M
CMI,2016-08-12 18:53,84.92,75.92,220.00,8.00,0.00,M
CMI,2016-08-12 19:53,84.92,77.00,180.00,6.00,0.00,M
CMI,2016-08-12 20:53,84.92,77.00,160.00,7.00,0.00,M
CMI,2016-08-12 21:53,86.00,78.08,180.00,10.00,0.00,M
CMI,2016-08-12 22:53,84.02,78.08,140.00,5.00,0.00,M
CMI,2016-08-12 23:53,82.04,77.00,190.00,5.00,0.00,M
CMI,2016-08-13 00:53,80.96,75.02,160.00,9.00,0.00,M
CMI,2016-08-13 01:19,80.96,75.92,160.00,10.00,0.00,VCTS
CMI,2016-08-13 01:53,80.06,75.02,160.00,7.00,0.00,VCTS
CMI,2016-08-13 02:19,77.00,71.96,280.00,8.00,0.00,VCTS
CMI,2016-08-13 02:33,77.00,71.96,260.00,10.00,0.00,TS
CMI,2016-08-13 02:43,75.02,71.96,250.00,17.00,2.54,+TSRA BR
CMI,2016-08-13 02:45,73.94,71.96,250.00,13.00,3.56,+TSRA BR
CMI,2016-08-13 02:53,73.04,71.96,250.00,10.00,8.89,+TSRA BR
CMI,2016-08-13 03:21,71.96,71.06,210.00,9.00,9.65,+TSRA BR
CMI,2016-08-13 03:30,71.96,71.06,190.00,7.00,12.95,+TSRA BR
CMI,2016-08-13 03:41,73.04,71.06,180.00,7.00,14.48,TSRA BR
CMI,2016-08-13 03:53,73.04,71.06,180.00,7.00,14.48,-TSRA
CMI,2016-08-13 04:12,73.04,71.06,170.00,7.00,0.51,VCTS -RA BR
CMI,2016-08-13 04:19,73.04,71.06,180.00,7.00,0.51,VCTS -RA BR
CMI,2016-08-13 04:28,71.96,71.06,180.00,8.00,0.76,VCTS -RA
CMI,2016-08-13 04:53,71.96,71.06,180.00,7.00,1.52,-RA
CMI,2016-08-13 05:53,71.96,71.06,160.00,8.00,0.25,-RA
CMI,2016-08-13 06:53,71.96,71.06,260.00,4.00,0.25,M
CMI,2016-08-13 07:22,71.96,71.06,230.00,4.00,0.00,-RA
CMI,2016-08-13 07:31,71.96,71.06,230.00,4.00,0.00,M
CMI,2016-08-13 07:53,71.96,71.06,200.00,6.00,0.00,M
CMI,2016-08-13 08:09,73.04,71.06,220.00,8.00,0.00,M
CMI,2016-08-13 08:34,73.04,71.06,240.00,7.00,0.00,M
CMI,2016-08-13 08:53,71.96,71.06,240.00,6.00,0.00,M
CMI,2016-08-13 09:03,71.96,71.06,220.00,6.00,0.00,M
CMI,2016-08-13 09:43,71.96,71.06,220.00,6.00,0.00,M
CMI,2016-08-13 09:53,71.96,71.06,230.00,6.00,0.00,M
CMI,2016-08-13 10:03,71.96,71.06,220.00,6.00,0.00,M
CMI,2016-08-13 10:14,71.96,71.06,220.00,5.00,0.00,M
CMI,2016-08-13 10:42,73.04,71.06,210.00,7.00,0.00,M
CMI,2016-08-13 10:53,73.04,71.06,220.00,5.00,0.00,BR
CMI,2016-08-13 11:12,73.04,71.96,220.00,6.00,0.00,BR
CMI,2016-08-13 11:25,73.04,71.96,220.00,6.00,0.00,BR
CMI,2016-08-13 11:53,73.04,71.96,220.00,8.00,0.00,BR
CMI,2016-08-13 12:53,73.94,73.04,230.00,4.00,0.00,BR
CMI,2016-08-13 13:35,75.92,73.94,260.00,6.00,0.00,BR
CMI,2016-08-13 13:53,75.92,73.94,260.00,7.00,0.00,M
CMI,2016-08-13 14:22,77.00,73.04,270.00,7.00,0.00,M
CMI,2016-08-13 14:29,77.00,73.04,270.00,8.00,0.00,M
CMI,2016-08-13 14:53,78.08,73.04,270.00,8.00,0.00,M
CMI,2016-08-13 15:53,78.08,71.96,280.00,12.00,0.00,M
CMI,2016-08-13 16:53,78.08,71.06,280.00,12.00,0.00,M
CMI,2016-08-13 17:53,77.00,69.98,280.00,8.00,0.00,M
CMI,2016-08-13 18:53,78.08,71.06,280.00,10.00,0.00,M
CMI,2016-08-13 19:02,77.00,69.98,290.00,8.00,0.00,M
CMI,2016-08-13 19:53,77.00,69.98,290.00,7.00,0.00,M
CMI,2016-08-13 20:53,78.08,69.98,290.00,11.00,0.00,M
CMI,2016-08-13 21:53,77.00,69.08,290.00,9.00,0.00,M
CMI,2016-08-13 22:53,77.00,69.98,280.00,8.00,0.00,M
CMI,2016-08-13 23:53,77.00,69.98,270.00,8.00,0.00,M
CMI,2016-08-14 00:53,73.94,69.08,290.00,6.00,0.00,M
CMI,2016-08-14 01:53,71.06,68.00,250.00,4.00,0.00,M
CMI,2016-08-14 02:53,69.08,66.92,240.00,4.00,0.00,M
CMI,2016-08-14 03:53,69.08,66.92,200.00,4.00,0.00,M
CMI,2016-08-14 04:53,71.06,68.00,240.00,5.00,0.00,M
CMI,2016-08-14 05:53,69.08,68.00,240.00,4.00,0.00,M
CMI,2016-08-14 06:53,66.92,64.94,270.00,3.00,0.00,M
CMI,2016-08-14 07:53,66.92,64.94,0.00,0.00,0.00,BR
CMI,2016-08-14 08:53,66.92,64.94,320.00,3.00,0.00,M
CMI,2016-08-14 09:53,66.92,64.04,310.00,4.00,0.00,M
CMI,2016-08-14 10:53,64.04,62.96,0.00,0.00,0.00,M
CMI,2016-08-14 11:53,64.94,64.04,0.00,0.00,0.00,M
CMI,2016-08-14 12:53,68.00,66.02,0.00,0.00,0.00,M
CMI,2016-08-14 13:53,73.04,68.00,0.00,0.00,0.00,M
CMI,2016-08-14 14:53,71.96,69.08,270.00,3.00,0.00,M
CMI,2016-08-14 15:53,75.02,69.08,0.00,0.00,0.00,M
CMI,2016-08-14 16:53,75.02,69.98,180.00,5.00,0.00,M
CMI,2016-08-14 17:53,73.94,69.98,190.00,5.00,0.00,M
CMI,2016-08-14 18:53,73.94,69.08,210.00,7.00,0.00,M
CMI,2016-08-14 19:53,73.94,69.08,240.00,6.00,0.00,M
CMI,2016-08-14 20:53,73.94,69.08,280.00,6.00,0.00,M
CMI,2016-08-14 21:53,73.94,69.08,270.00,4.00,0.00,M
CMI,2016-08-14 22:53,75.02,69.08,240.00,3.00,0.00,M
CMI,2016-08-14 23:53,73.04,69.98,0.00,0.00,0.00,M
CMI,2016-08-15 00:53,71.06,69.08,140.00,4.00,0.00,M
CMI,2016-08-15 01:53,69.08,66.92,160.00,3.00,0.00,M
CMI,2016-08-15 02:53,69.08,66.92,140.00,4.00,0.00,M
CMI,2016-08-15 03:53,69.98,68.00,120.00,3.00,0.00,M
CMI,2016-08-15 04:53,69.98,68.00,120.00,4.00,0.00,M
CMI,2016-08-15 05:53,69.08,66.92,100.00,3.00,0.00,M
CMI,2016-08-15 06:53,69.98,68.00,60.00,4.00,0.00,M
CMI,2016-08-15 07:53,69.98,68.00,80.00,6.00,0.25,-RA
CMI,2016-08-15 08:53,69.08,66.92,100.00,6.00,0.00,-RA BR
CMI,2016-08-15 09:09,69.08,66.92,110.00,5.00,1.02,RA BR
CMI,2016-08-15 09:22,69.08,66.92,100.00,6.00,1.27,-RA BR
CMI,2016-08-15 09:53,69.08,66.92,90.00,6.00,1.78,-RA
CMI,2016-08-15 10:53,69.08,68.00,100.00,7.00,0.25,-RA
CMI,2016-08-15 11:53,69.98,68.00,110.00,8.00,0.51,-RA
CMI,2016-08-15 12:53,71.06,69.08,110.00,7.00,1.27,-RA
CMI,2016-08-15 12:58,71.06,69.08,110.00,7.00,0.00,-RA
CMI,2016-08-15 13:53,71.06,69.98,110.00,10.00,1.27,-RA BR
CMI,2016-08-15 14:08,71.06,69.98,110.00,8.00,0.51,RA BR
CMI,2016-08-15 14:34,71.06,69.98,90.00,9.00,1.52,RA BR
CMI,2016-08-15 14:53,71.06,69.98,100.00,8.00,2.29,RA BR
CMI,2016-08-15 15:03,71.96,69.98,90.00,9.00,0.76,RA BR
CMI,2016-08-15 15:29,71.96,69.98,90.00,7.00,2.54,RA BR
CMI,2016-08-15 15:32,71.96,69.98,90.00,7.00,2.54,RA BR
CMI,2016-08-15 15:53,71.96,71.06,120.00,7.00,4.32,RA BR
CMI,2016-08-15 15:56,71.96,71.06,120.00,6.00,0.51,+RA BR
CMI,2016-08-15 16:08,71.96,71.06,100.00,8.00,3.05,+RA BR
CMI,2016-08-15 16:53,71.06,69.98,130.00,6.00,7.62,+RA BR
CMI,2016-08-15 17:04,71.06,69.98,100.00,6.00,0.76,RA BR
CMI,2016-08-15 17:23,71.96,69.98,100.00,7.00,1.02,-RA
CMI,2016-08-15 17:53,73.04,71.06,140.00,8.00,2.79,+RA BR
CMI,2016-08-15 18:02,73.04,71.06,150.00,9.00,0.25,RA BR
CMI,2016-08-15 18:23,73.94,71.96,150.00,11.00,0.51,-RA
CMI,2016-08-15 18:32,73.94,71.96,160.00,10.00,2.54,+RA BR
CMI,2016-08-15 18:36,73.04,73.04,140.00,10.00,3.81,+RA BR
CMI,2016-08-15 18:46,73.94,73.04,150.00,8.00,5.08,+RA BR
CMI,2016-08-15 18:49,73.40,73.40,150.00,10.00,5.08,-RA BR
CMI,2016-08-15 18:53,73.94,73.04,150.00,8.00,5.33,-RA BR
CMI,2016-08-15 19:04,73.94,71.96,150.00,10.00,0.25,-RA BR
CMI,2016-08-15 19:11,73.94,71.96,160.00,12.00,0.25,-RA
CMI,2016-08-15 19:53,75.02,73.04,170.00,14.00,0.51,-RA BR
CMI,2016-08-15 20:08,75.92,73.04,180.00,11.00,0.00,M
CMI,2016-08-15 20:30,77.00,73.04,170.00,13.00,0.00,M
CMI,2016-08-15 20:51,75.20,73.40,170.00,11.00,0.25,-RA BR
CMI,2016-08-15 20:53,75.92,73.04,170.00,10.00,0.25,-RA BR
CMI,2016-08-15 20:56,75.02,73.04,170.00,11.00,0.00,RA BR
CMI,2016-08-15 21:22,75.02,73.04,170.00,11.00,1.02,RA BR
CMI,2016-08-15 21:30,75.02,73.04,170.00,12.00,1.27,-RA BR
CMI,2016-08-15 21:32,75.02,73.04,180.00,14.00,1.27,-RA BR
CMI,2016-08-15 21:53,75.02,71.96,180.00,14.00,1.27,M
CMI,2016-08-15 22:22,73.94,71.96,180.00,12.00,0.25,-RA BR
CMI,2016-08-15 22:24,73.94,71.96,180.00,14.00,0.25,RA BR
CMI,2016-08-15 22:31,73.94,71.96,180.00,11.00,1.02,+RA BR
CMI,2016-08-15 22:53,73.94,71.96,180.00,13.00,1.52,-RA BR
CMI,2016-08-15 23:53,73.94,71.96,190.00,13.00,0.51,-RA BR
CMI,2016-08-16 00:03,73.94,71.96,180.00,12.00,0.00,-RA BR
CMI,2016-08-16 00:32,73.94,71.96,180.00,10.00,0.25,-RA
CMI,2016-08-16 00:53,73.94,71.96,200.00,8.00,0.25,M
CMI,2016-08-16 01:53,73.04,71.06,190.00,11.00,0.00,M
CMI,2016-08-16 02:53,71.96,71.06,180.00,13.00,0.00,BR
CMI,2016-08-16 03:42,71.96,71.06,190.00,12.00,0.25,-RA BR
CMI,2016-08-16 03:53,71.96,71.06,190.00,10.00,0.51,-RA BR
CMI,2016-08-16 04:44,71.96,71.06,240.00,9.00,0.25,M
CMI,2016-08-16 04:53,71.96,71.06,240.00,9.00,0.25,M
CMI,2016-08-16 05:53,71.96,71.06,220.00,10.00,0.00,M
CMI,2016-08-16 06:27,71.96,69.98,230.00,8.00,0.00,-RA
CMI,2016-08-16 06:38,71.96,69.98,230.00,8.00,0.00,-RA
CMI,2016-08-16 06:53,71.96,69.98,240.00,9.00,0.25,-RA
CMI,2016-08-16 07:53,71.96,69.98,240.00,8.00,0.25,-RA
CMI,2016-08-16 08:11,71.96,69.98,250.00,11.00,0.51,RA BR
CMI,2016-08-16 08:28,71.96,69.98,250.00,9.00,0.76,RA BR
CMI,2016-08-16 08:38,71.96,69.98,250.00,8.00,1.02,-RA BR
CMI,2016-08-16 08:53,71.96,69.98,250.00,7.00,1.02,-RA BR
CMI,2016-08-16 09:22,71.06,69.98,250.00,6.00,0.51,-RA
CMI,2016-08-16 09:31,71.06,69.98,240.00,6.00,0.51,-RA BR
CMI,2016-08-16 09:46,71.06,69.98,240.00,5.00,0.51,BR
CMI,2016-08-16 09:53,71.06,69.98,240.00,5.00,0.51,-RA BR
CMI,2016-08-16 10:53,71.06,69.98,260.00,6.00,0.25,-RA BR
CMI,2016-08-16 11:53,71.06,69.98,230.00,4.00,0.00,-RA BR
CMI,2016-08-16 12:37,71.96,69.98,250.00,5.00,0.00,BR
CMI,2016-08-16 12:53,71.96,69.98,260.00,6.00,0.00,BR
CMI,2016-08-16 13:46,73.04,71.06,260.00,6.00,0.00,M
CMI,2016-08-16 13:53,73.04,71.06,M,6.00,0.00,M
CMI,2016-08-16 14:53,73.94,71.06,260.00,5.00,0.00,M
CMI,2016-08-16 15:11,73.94,71.06,280.00,5.00,0.00,M
CMI,2016-08-16 15:26,75.02,71.06,300.00,6.00,0.00,M
CMI,2016-08-16 15:53,77.00,71.06,290.00,5.00,0.00,M
CMI,2016-08-16 16:19,77.00,71.06,290.00,8.00,0.00,M
CMI,2016-08-16 16:53,78.98,71.06,290.00,7.00,0.00,M
CMI,2016-08-16 17:53,80.06,71.96,300.00,6.00,0.00,M
CMI,2016-08-16 18:53,80.06,71.06,300.00,6.00,0.00,M
CMI,2016-08-16 19:53,80.96,71.06,240.00,6.00,0.00,M
CMI,2016-08-16 20:53,80.96,71.06,290.00,4.00,0.00,M
CMI,2016-08-16 21:53,80.96,71.96,270.00,5.00,0.00,M
CMI,2016-08-16 22:53,82.04,71.06,M,4.00,0.00,M
CMI,2016-08-16 23:53,78.98,71.06,250.00,4.00,0.00,M
CMI,2016-08-17 00:53,73.94,71.96,170.00,5.00,0.00,M
CMI,2016-08-17 01:53,71.96,69.98,200.00,5.00,0.00,M
CMI,2016-08-17 02:53,71.06,69.08,200.00,5.00,0.00,M
CMI,2016-08-17 03:53,71.06,69.08,190.00,6.00,0.00,M
CMI,2016-08-17 04:53,71.06,69.08,200.00,6.00,0.00,M
CMI,2016-08-17 05:53,71.06,69.08,210.00,6.00,0.00,BR
CMI,2016-08-17 06:53,69.98,68.00,200.00,5.00,0.00,BR
CMI,2016-08-17 07:08,69.08,68.00,200.00,4.00,0.00,BR
CMI,2016-08-17 07:19,69.08,68.00,210.00,4.00,0.00,BR
CMI,2016-08-17 07:27,69.08,68.00,190.00,3.00,0.00,BR
CMI,2016-08-17 07:41,69.08,68.00,200.00,3.00,0.00,FG
CMI,2016-08-17 07:43,69.08,68.00,190.00,3.00,0.00,FG
CMI,2016-08-17 07:53,69.08,68.00,220.00,3.00,0.00,FG
CMI,2016-08-17 08:12,69.98,69.08,0.00,0.00,0.00,FG
CMI,2016-08-17 08:48,69.80,69.80,0.00,0.00,0.00,FG
CMI,2016-08-17 08:53,69.98,69.08,200.00,3.00,0.00,FG
CMI,2016-08-17 09:03,69.98,69.08,210.00,3.00,0.00,FG
CMI,2016-08-17 09:53,69.98,69.08,210.00,5.00,0.00,FG
CMI,2016-08-17 10:33,69.98,69.08,230.00,4.00,0.00,FG
CMI,2016-08-17 10:53,69.98,69.08,230.00,4.00,0.00,FG
CMI,2016-08-17 11:30,69.98,69.08,220.00,4.00,0.00,FG
CMI,2016-08-17 11:50,69.80,69.80,200.00,3.00,0.00,FG
CMI,2016-08-17 11:53,69.98,69.98,200.00,4.00,0.00,FG
CMI,2016-08-17 12:17,71.06,69.98,190.00,4.00,0.00,FG
CMI,2016-08-17 12:30,71.06,69.98,190.00,4.00,0.00,FG
CMI,2016-08-17 12:53,71.06,69.98,220.00,4.00,0.00,FG
CMI,2016-08-17 13:53,71.96,69.98,270.00,5.00,0.00,BR
CMI,2016-08-17 14:20,73.04,71.06,240.00,3.00,0.00,BR
CMI,2016-08-17 14:43,73.94,71.06,230.00,3.00,0.00,BR
CMI,2016-08-17 14:53,73.94,71.06,220.00,4.00,0.00,BR
CMI,2016-08-17 15:53,75.92,71.06,230.00,4.00,0.00,HZ
CMI,2016-08-17 16:04,75.92,71.96,220.00,3.00,0.00,M
CMI,2016-08-17 16:43,78.08,71.96,240.00,5.00,0.00,M
CMI,2016-08-17 16:53,78.98,71.96,M,4.00,0.00,M
CMI,2016-08-17 17:53,80.06,71.96,240.00,4.00,0.00,M
CMI,2016-08-17 18:17,80.06,71.06,240.00,5.00,0.00,M
CMI,2016-08-17 18:27,78.98,71.06,230.00,4.00,0.00,M
CMI,2016-08-17 18:53,80.96,71.96,220.00,4.00,0.00,M
CMI,2016-08-17 19:53,82.04,73.04,180.00,3.00,0.00,M
CMI,2016-08-17 20:53,82.04,73.94,180.00,5.00,0.00,M
CMI,2016-08-17 21:53,80.96,73.94,170.00,7.00,0.00,M
CMI,2016-08-17 22:53,78.98,71.96,190.00,6.00,0.00,M
CMI,2016-08-17 23:53,78.08,73.04,190.00,6.00,0.00,M
CMI,2016-08-18 00:53,75.02,71.06,180.00,5.00,0.00,BR
CMI,2016-08-18 01:53,73.94,71.06,180.00,5.00,0.00,BR
CMI,2016-08-18 02:53,71.96,69.98,180.00,4.00,0.00,BR
CMI,2016-08-18 03:53,71.96,69.98,180.00,4.00,0.00,BR
CMI,2016-08-18 04:53,71.96,69.98,180.00,5.00,0.00,BR
CMI,2016-08-18 05:53,71.06,69.98,190.00,5.00,0.00,BR
CMI,2016-08-18 06:53,71.06,69.08,200.00,5.00,0.00,BR
CMI,2016-08-18 07:53,69.98,69.08,200.00,5.00,0.00,BR
CMI,2016-08-18 08:41,69.98,68.00,190.00,4.00,0.00,BR
CMI,2016-08-18 08:53,69.08,68.00,190.00,5.00,0.00,BR
CMI,2016-08-18 09:06,69.98,69.08,190.00,5.00,0.00,BR
CMI,2016-08-18 09:53,69.08,68.00,190.00,3.00,0.00,BR
CMI,2016-08-18 10:29,69.08,66.92,0.00,0.00,0.00,BR
CMI,2016-08-18 10:36,69.08,68.00,0.00,0.00,0.00,BR
CMI,2016-08-18 10:43,69.08,68.00,160.00,3.00,0.00,BR
CMI,2016-08-18 10:53,69.98,68.00,0.00,0.00,0.00,BR
CMI,2016-08-18 11:20,69.98,68.00,180.00,3.00,0.00,BR
CMI,2016-08-18 11:45,69.98,69.08,220.00,4.00,0.00,BR
CMI,2016-08-18 11:53,71.06,69.08,210.00,5.00,0.00,BR
CMI,2016-08-18 12:01,71.06,69.08,200.00,4.00,0.00,BR
CMI,2016-08-18 12:33,71.96,69.98,200.00,5.00,0.00,BR
CMI,2016-08-18 12:53,73.04,71.06,220.00,4.00,0.00,BR
CMI,2016-08-18 13:53,75.92,73.04,220.00,6.00,0.00,M
CMI,2016-08-18 14:53,80.06,73.04,210.00,5.00,0.00,M
CMI,2016-08-18 15:53,82.04,73.04,190.00,5.00,0.00,M
CMI,2016-08-18 16:53,82.04,71.96,200.00,7.00,0.00,M
CMI,2016-08-18 17:53,82.94,73.04,170.00,7.00,0.00,M
CMI,2016-08-18 18:53,84.02,73.94,200.00,7.00,0.00,M
CMI,2016-08-18 19:53,84.02,73.04,200.00,8.00,0.00,M
CMI,2016-08-18 20:53,84.02,73.94,190.00,9.00,0.00,M
CMI,2016-08-18 21:53,82.94,73.94,190.00,10.00,0.00,M
CMI,2016-08-18 22:53,80.96,75.02,180.00,7.00,0.00,M
CMI,2016-08-18 23:53,80.06,73.04,190.00,8.00,0.00,M
CMI,2016-08-19 00:53,77.00,73.04,0.00,0.00,0.00,M
CMI,2016-08-19 01:08,75.92,73.04,0.00,0.00,0.00,VCTS
CMI,2016-08-19 01:32,71.96,68.00,50.00,17.00,0.00,VCTS
CMI,2016-08-19 01:48,69.80,66.20,10.00,20.00,4.83,-TSRA BR
CMI,2016-08-19 01:53,69.08,66.92,20.00,16.00,8.13,+TSRA BR
CMI,2016-08-19 02:04,69.08,66.02,110.00,13.00,7.11,+TSRA BR
CMI,2016-08-19 02:08,69.08,66.02,120.00,11.00,7.11,-TSRA BR
CMI,2016-08-19 02:18,69.08,66.02,140.00,7.00,7.37,-TSRA
CMI,2016-08-19 02:49,69.80,66.20,210.00,10.00,7.37,VCTS -RA
CMI,2016-08-19 02:53,69.98,66.02,200.00,11.00,7.37,VCTS -RA
CMI,2016-08-19 03:07,69.98,66.92,220.00,11.00,0.00,M
CMI,2016-08-19 03:53,69.08,66.92,310.00,4.00,0.00,M
CMI,2016-08-19 04:53,66.92,66.02,130.00,3.00,0.00,BR
CMI,2016-08-19 05:53,68.00,66.02,0.00,0.00,0.00,M
CMI,2016-08-19 06:53,66.92,64.94,0.00,0.00,0.00,M
CMI,2016-08-19 07:53,66.92,64.94,0.00,0.00,0.00,M
CMI,2016-08-19 08:29,69.98,66.92,350.00,3.00,0.00,M
CMI,2016-08-19 08:38,69.98,66.92,0.00,0.00,0.00,M
