Hourly Obs
Month/Year: 08/2015
Station Location: CHICAGO O'HARE INTERNATIONAL AIRPORT (94846)
Lat: 41.995
Lon: -87.933
Elev: 662 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94846,20150829,0651,11,FEW050 OVC085, , 5.00, ,-RA BR, ,64, ,17.8, ,63, ,17.1, ,62, ,16.7, , 93, , 8, ,110, , , ,29.33, , , , , ,30.04, ,AA, ,0.07, ,30.05, 
94846,20150829,0751,11,BKN048 OVC075, , 5.00, ,RA BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 9, ,040, , , ,29.33, , , , , ,30.04, ,AA, ,0.03, ,30.05, 
94846,20150829,0851,11,SCT049 OVC080, , 6.00, ,BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 9, ,100, , , ,29.31, , , , , ,30.02, ,AA, ,0.01, ,30.03, 
94846,20150829,0951,11,FEW011 OVC055, , 7.00, , , ,67, ,19.4, ,65, ,18.4, ,64, ,17.8, , 90, , 6, ,110, , , ,29.32, , , , , ,30.03, ,AA, ,  T, ,30.04, 
94846,20150829,1051,11,FEW012 OVC055, , 7.00, ,-RA, ,67, ,19.4, ,65, ,18.4, ,64, ,17.8, , 90, , 8, ,140, , , ,29.32, , , , , ,30.02, ,AA, ,  T, ,30.04, 
94846,20150829,1112,11,SCT037CB BKN055 OVC080, , 4.00, ,-RA BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, , 93, ,10, ,170, , , ,29.30, , , , , ,M, ,SP, , , ,30.02, 
94846,20150829,1136,11,FEW012 SCT040CB BKN085, , 5.00, ,-RA BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, , 93, , 7, ,190, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, 
94846,20150829,1151,11,SCT030CB BKN048 BKN090, , 5.00, ,-RA BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, , 93, , 7, ,190, , , ,29.28, , , , , ,29.99, ,AA, ,  T, ,30.00, 
94846,20150829,1220,11,FEW009 BKN038CB,s, 6.00, ,-RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, , 93, , 5, ,280, , , ,29.30, , , , , ,M, ,SP, , , ,30.02, 
94846,20150829,1249,11,SCT011 BKN028CB OVC050, , 5.00, ,BR, ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, , 87, , 7, ,200, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, 
94846,20150829,1251,11,FEW011 BKN028CB OVC055, , 5.00, ,BR, ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, , 90, , 6, ,210, , , ,29.29, , , , , ,30.00, ,AA, ,  T, ,30.01, 
94846,20150829,1342,11,BKN012 OVC045, , 9.00, , , ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, , 90, , 5, ,270, , , ,29.28, , , , , ,M, ,SP, , , ,30.00, 
94846,20150829,1349,11,SCT012 BKN025 OVC045, , 9.00, , , ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, , 87, , 5, ,280, , , ,29.28, , , , , ,M, ,SP, , , ,30.00, 
94846,20150829,1351,11,SCT012 BKN025 OVC045, , 9.00, , , ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, , 90, , 5, ,290, , , ,29.28, , , , , ,29.99, ,AA, , , ,30.00, 
94846,20150829,1407,11,FEW012 SCT025 OVC035, , 9.00, , , ,70, ,21.1, ,67, ,19.6, ,66, ,18.9, , 87, , 6, ,280, , , ,29.28, , , , , ,M, ,SP, , , ,30.00, 
94846,20150829,1449,11,FEW012 BKN025 OVC035, , 9.00, , , ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, , 87, , 7, ,320, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, 
94846,20150829,1451,11,FEW012 BKN024 OVC035, , 9.00, , , ,70, ,21.1, ,67, ,19.6, ,66, ,18.9, , 87, , 6, ,320, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, 
94846,20150829,1551,11,FEW015 BKN022 OVC035, , 8.00, ,-RA, ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, , 90, , 3, ,350, , , ,29.28, , , , , ,29.99, ,AA, ,0.02, ,30.00, 
94846,20150829,1651,11,BKN012 OVC022, , 5.00, ,-RA BR, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, , 5, ,030, , , ,29.28, , , , , ,29.99, ,AA, ,0.01, ,30.00, 
94846,20150829,1717,11,BKN014 OVC028, , 2.50, ,-RA BR, ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, , 90, , 3, ,040, , , ,29.28, , , , , ,M, ,SP, , , ,30.00, 
94846,20150829,1726,11,BKN016 BKN024 OVC030, , 2.50, ,-RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, , 93, , 0, ,000, , , ,29.28, , , , , ,M, ,SP, , , ,30.00, 
94846,20150829,1751,11,BKN016 OVC024, , 1.75, ,-RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, , 93, , 3, ,360, , , ,29.28, , , , , ,29.99, ,AA, ,0.06, ,30.00, 
94846,20150829,1838,11,FEW005 BKN012 OVC034, , 2.00, ,-RA BR, ,68, ,20.0, ,67, ,19.6, ,67, ,19.4, , 97, , 0, ,000, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, 
94846,20150829,1851,11,SCT005 BKN012 OVC027, , 2.50, ,-RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, , 93, , 3, ,020, , , ,29.29, , , , , ,30.00, ,AA, ,0.04, ,30.01, 
94846,20150829,1857,11,FEW005 SCT012 OVC020, , 3.00, ,BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, , 93, , 5, ,010, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, 
94846,20150829,1912,11,SCT005 BKN010 OVC020, , 3.00, ,-RA BR, ,67, ,19.4, ,66, ,19.0, ,66, ,18.9, , 97, ,11, ,010, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, 
94846,20150829,1951,11,FEW005 OVC011, , 4.00, ,-RA BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, , 93, , 7, ,360, , , ,29.31, , , , , ,30.02, ,AA, ,  T, ,30.03, 
94846,20150829,2051,11,OVC014, , 3.00, ,BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, , 93, , 3, ,360, , , ,29.31, , , , , ,30.02, ,AA, ,  T, ,30.03, 
94846,20150829,2135,11,BKN006 OVC014, , 3.00, ,BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, , 93, , 0, ,000, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, 
94846,20150829,2151,11,BKN006 OVC014, , 3.00, ,BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, , 93, , 6, ,010, , , ,29.31, , , , , ,30.03, ,AA, , , ,30.03, 
94846,20150829,2251,11,OVC005, , 3.00, ,BR, ,66, ,18.9, ,65, ,18.1, ,64, ,17.8, , 93, , 6, ,340, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150829,2351,11,OVC005, , 3.00, ,BR, ,65, ,18.3, ,64, ,17.9, ,64, ,17.8, , 97, , 5, ,060, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150830,0013,11,SCT005 OVC047, , 3.00, ,BR, ,65, ,18.3, ,64, ,17.9, ,64, ,17.8, , 97, , 3, ,120, , , ,29.30, , , , , ,M, ,SP, , , ,30.02, 
94846,20150830,0020,11,BKN005 OVC047, , 3.00, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 0, ,000, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, 
94846,20150830,0051,11,BKN005 OVC047, , 3.00, ,BR, ,65, ,18.3, ,64, ,17.9, ,64, ,17.8, , 97, , 0, ,000, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150830,0151,11,OVC008, , 3.00, ,BR, ,65, ,18.3, ,64, ,17.9, ,64, ,17.8, , 97, , 5, ,010, , , ,29.30, , , , , ,30.01, ,AA, , , ,30.02, 
94846,20150830,0251,11,OVC008, , 6.00, ,BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 5, ,360, , , ,29.30, , , , , ,30.01, ,AA, , , ,30.02, 
94846,20150830,0351,11,OVC006, , 5.00, ,BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 5, ,350, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150830,0435,11,OVC005, , 4.00, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 6, ,340, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, 
94846,20150830,0451,11,OVC005, , 4.00, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 5, ,340, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150830,0551,11,OVC005, , 4.00, ,BR, ,65, ,18.3, ,64, ,17.9, ,64, ,17.8, , 97, , 0, ,000, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, 
94846,20150830,0651,11,OVC007, , 4.00, ,BR, ,66, ,18.9, ,64, ,17.8, ,63, ,17.2, , 90, , 3, ,030, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150830,0726,11,BKN008 OVC013, , 5.00, ,BR, ,66, ,18.9, ,64, ,17.8, ,63, ,17.2, , 90, , 0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, 
94846,20150830,0751,11,BKN009 OVC025, , 5.00, ,BR, ,67, ,19.4, ,65, ,18.0, ,63, ,17.2, , 87, , 0, ,000, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150830,0832,11,FEW009 OVC025, , 5.00, ,BR, ,68, ,20.0, ,66, ,18.6, ,64, ,17.8, , 87, , 7, ,020, , , ,29.36, , , , , ,M, ,SP, , , ,30.08, 
94846,20150830,0851,11,FEW009 OVC025, , 5.00, ,HZ, ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, , 84, , 7, ,030, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150830,0951,11,FEW011 OVC026, , 7.00, , , ,70, ,21.1, ,66, ,19.0, ,64, ,17.8, , 81, , 5, ,060, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150830,1019,11,OVC022, , 7.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 3, ,030, , , ,29.36, , , , , ,M, ,SP, , , ,30.08, 
94846,20150830,1051,11,BKN018 OVC025, , 7.00, , , ,71, ,21.7, ,67, ,19.2, ,64, ,17.8, , 79, , 6, ,050, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150830,1151,11,OVC022, , 8.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 0, ,000, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150830,1251,11,BKN024, ,10.00, , , ,73, ,22.8, ,67, ,19.2, ,63, ,17.2, , 71, , 5, ,340, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, 
94846,20150830,1316,11,BKN029, ,10.00, , , ,74, ,23.3, ,66, ,19.1, ,62, ,16.7, , 66, , 7, ,290, , , ,29.34, , , , , ,M, ,SP, , , ,30.06, 
94846,20150830,1331,11,BKN030, ,10.00, , , ,74, ,23.3, ,66, ,19.1, ,62, ,16.7, , 66, , 5, ,240, , , ,29.33, , , , , ,M, ,SP, , , ,30.05, 
94846,20150830,1351,11,BKN030, ,10.00, , , ,74, ,23.3, ,66, ,18.8, ,61, ,16.1, , 64, , 0, ,000, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150830,1451,11,BKN032, ,10.00, , , ,77, ,25.0, ,68, ,20.0, ,63, ,17.2, , 62, , 7, ,270, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150830,1551,11,FEW032, ,10.00, , , ,76, ,24.4, ,68, ,19.8, ,63, ,17.2, , 64, , 5, ,240, , , ,29.30, , , , , ,30.01, ,AA, , , ,30.02, 
94846,20150830,1651,11,FEW032, ,10.00, , , ,74, ,23.3, ,68, ,20.1, ,65, ,18.3, , 74, , 5, ,090, , , ,29.30, , , , , ,30.00, ,AA, , , ,30.02, 
94846,20150830,1751,11,FEW032, ,10.00, , , ,72, ,22.2, ,67, ,19.4, ,64, ,17.8, , 76, , 6, ,090, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, 
94846,20150830,1851,11,CLR, , 8.00, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, , 84, , 7, ,090, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150830,1951,11,CLR, , 8.00, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, , 84, , 6, ,090, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150830,2051,11,CLR, , 6.00, ,BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 7, ,150, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150830,2151,11,CLR, , 5.00, ,BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 3, ,140, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150830,2249,11,CLR, , 4.00, ,BR, ,64, ,18.0, ,63, ,17.4, ,63, ,17.0, , 97, , 5, ,150, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, 
94846,20150830,2251,11,CLR, , 4.00, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 3, ,150, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150830,2351,11,FEW023, , 3.00, ,BR, ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, , 97, , 3, ,140, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150831,0006,11,BKN023, , 3.00, ,BR, ,63, ,17.2, ,63, ,17.2, ,63, ,17.2, ,100, , 3, ,150, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, 
94846,20150831,0032,11,SCT022, , 3.00, ,BR, ,63, ,17.2, ,63, ,17.2, ,63, ,17.2, ,100, , 0, ,000, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, 
94846,20150831,0049,11,BKN023, , 3.00, ,BR, ,64, ,18.0, ,63, ,17.4, ,63, ,17.0, , 97, , 0, ,000, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, 
94846,20150831,0051,11,BKN023, , 3.00, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 0, ,000, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150831,0121,11,SCT023, , 2.00, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 0, ,000, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, 
94846,20150831,0151,11,FEW010, , 2.00, ,BR, ,63, ,17.2, ,63, ,17.2, ,63, ,17.2, ,100, , 0, ,000, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150831,0233,11,FEW010, , 1.50, ,BR, ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, , 97, , 0, ,000, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, 
94846,20150831,0251,11,FEW010, , 1.50, ,BR, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, , 0, ,000, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150831,0329,11,FEW010, , 1.00, ,BR, ,60, ,15.6, ,60, ,15.5, ,60, ,15.6, ,100, , 0, ,000, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, 
94846,20150831,0336,11,FEW010, , 1.00, ,BR, ,60, ,15.6, ,59, ,15.2, ,59, ,15.0, , 97, , 0, ,000, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, 
94846,20150831,0349,11,FEW002, , 0.50, ,FG, ,63, ,17.0, ,62, ,16.5, ,61, ,16.0, , 93, , 0, ,000, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, 
94846,20150831,0351,11,FEW002, , 0.50, ,FG, ,62, ,16.7, ,61, ,16.3, ,61, ,16.1, , 97, , 0, ,000, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150831,0359,11,FEW001, , 0.25, ,FG, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, , 0, ,000, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, 
94846,20150831,0422,11,FEW001, , 0.12,s,FG,s,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, , 0, ,000, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, 
94846,20150831,0451,11,FEW001, , 0.12,s,FG,s,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, , 0, ,000, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, 
94846,20150831,0551,11,FEW001 SCT005, , 0.12,s,FG,s,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, , 0, ,000, , , ,29.34, , , , , ,30.06, ,AA, , , ,30.06, 
94846,20150831,0625,11,FEW001 FEW005, , 0.25, ,FG, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, , 0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, 
94846,20150831,0630,11,FEW001 FEW005, , 1.00, ,BR, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, , 0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, 
94846,20150831,0632,11,FEW001 FEW005, , 1.00, ,BR, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, , 0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, 
94846,20150831,0639,11,FEW001 FEW005, , 1.50, ,BR, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, , 0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, 
94846,20150831,0649,11,FEW001 FEW005, , 2.00, ,BR, ,63, ,17.0, ,63, ,17.2, ,63, ,17.0, ,100, , 0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, 
94846,20150831,0651,11,FEW001 FEW005, , 2.00, ,BR, ,63, ,17.2, ,63, ,17.2, ,63, ,17.2, ,100, , 0, ,000, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150831,0725,11,CLR, , 3.00, ,BR, ,64, ,17.8, ,64, ,17.7, ,64, ,17.8, ,100, , 0, ,000, , , ,29.36, , , , , ,M, ,SP, , , ,30.08, 
94846,20150831,0751,11,FEW032, , 3.00, ,BR, ,67, ,19.4, ,66, ,18.7, ,65, ,18.3, , 93, , 3, ,310, , , ,29.35, , , , , ,30.07, ,AA, , , ,30.07, 
94846,20150831,0810,11,FEW032, , 5.00, ,BR, ,70, ,21.1, ,67, ,19.6, ,66, ,18.9, , 87, , 0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, 
94846,20150831,0851,11,CLR, , 8.00, , , ,74, ,23.3, ,69, ,20.4, ,66, ,18.9, , 76, , 0, ,000, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150831,0951,11,CLR, ,10.00, , , ,78, ,25.6, ,71, ,21.5, ,67, ,19.4, , 69, , 0, ,000, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150831,1051,11,FEW032, ,10.00, , , ,80, ,26.7, ,71, ,21.8, ,67, ,19.4, , 65, , 3, ,VR , , , ,29.36, , , , , ,30.06, ,AA, , , ,30.08, 
94846,20150831,1151,11,FEW032, ,10.00, , , ,83, ,28.3, ,72, ,22.3, ,67, ,19.4, , 59, , 0, ,000, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, 
94846,20150831,1251,11,SCT032, ,10.00, , , ,83, ,28.3, ,72, ,22.3, ,67, ,19.4, , 59, , 7, ,200, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, 
94846,20150831,1351,11,SCT040, ,10.00, , , ,84, ,28.9, ,73, ,22.5, ,67, ,19.4, , 57, , 5, ,VR , , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150831,1451,11,SCT042, ,10.00, , , ,85, ,29.4, ,73, ,22.7, ,67, ,19.4, , 55, , 6, ,240, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, 
94846,20150831,1551,11,FEW040, ,10.00, , , ,85, ,29.4, ,72, ,22.3, ,66, ,18.9, , 53, , 7, ,240, , , ,29.29, , , , , ,29.99, ,AA, , , ,30.01, 
94846,20150831,1651,11,FEW040, ,10.00, , , ,84, ,28.9, ,73, ,22.5, ,67, ,19.4, , 57, , 8, ,200, , , ,29.29, , , , , ,29.99, ,AA, , , ,30.01, 
94846,20150831,1751,11,FEW040, ,10.00, , , ,82, ,27.8, ,73, ,22.5, ,68, ,20.0, , 63, , 0, ,000, , , ,29.29, , , , , ,29.99, ,AA, , , ,30.01, 
94846,20150831,1851,11,FEW050, ,10.00, , , ,78, ,25.6, ,71, ,21.8, ,68, ,20.0, , 71, , 3, ,070, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, 
94846,20150831,1951,11,CLR, ,10.00, , , ,75, ,23.9, ,70, ,21.3, ,68, ,20.0, , 79, , 3, ,080, , , ,29.31, , , , , ,30.01, ,AA, , , ,30.03, 
94846,20150831,2051,11,CLR, ,10.00, , , ,73, ,22.8, ,69, ,20.6, ,67, ,19.4, , 82, , 6, ,130, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, 
94846,20150831,2151,11,CLR, , 9.00, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, , 87, , 0, ,000, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150831,2251,11,CLR, , 9.00, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, , 87, , 6, ,150, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150831,2351,11,CLR, , 9.00, , , ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, , 5, ,180, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, 
